"ID","ID,性别,专业,学历,毕业去向,就业行业,期望薪资,工作城市,满意度评分,是否有实习经历,城市"
"4448","4448,男,市场营销,硕士,考研,教育,4500.0,青岛,4,否,"
"4449","4449,男,金融学,硕士,就业,银行,,西安,3,是,"
"4450","4450,其他1,机械工程,硕士,考研,医疗,11000.0,北京,3,是,"
"4451","4451,女,,博士,公务员,建筑,14000.0,武汉,2,是,"
"4452","4452,女,电子信息,本科,自由职业,教育,9500.0,青岛,1,否,"
"4453","4453,其他1,机械工程,本科,就业,教育,14000.0,广州,5,是,"
"4454","4454,男,,硕士,考研,教育,,深圳,1.9405217558869186,否,"
"4455","4455,女,汉语言文学,博士,自由职业,银行,11000.0,广州,5,否,"
"4456","4456,男,市场营销,本科,创业,文化传媒,,上海,差,否,"
"4457","4457,女,,本科,考研,互联网,7000.0,南京,3,是,"
"4458","4458,女,汉语言文学,,就业,银行,6000.0,南京,3,否,"
"4459","4459,女,,博士,公务员,制造业,-6940,杭州,5,是,"
"4460","4460,女,,博士,,制造业,5500.0,深圳,2,否,"
"4461","4461, 女,,本科,公务员,制造业,4000.0,北京,4,否,"
"4462","4462,男,市场营销,博士,自由职业,文化传媒,-4307,南京,3,否,"
"4463","4463,男,临床医学,博士,公务员,互联网,14000.0,北京,差,否,"
"4464","4464,女,市场营销,硕士,出国,制造业,8500.0,北京,4,是,"
"4465","4465,女,,本科,考研,医疗,未知,深圳,3,是,"
"4466","4466,女,计算机,博士,考研,互联网,7000.0,北京,4,是,上海 "
"4467","4467,女,,,出国,教育,13500.0,武汉,5,是,上海 "
"4468","4468,其他1,,博士,创业,教育,13500.0,广州,4,是,"
"4469","4469,男,汉语言文学,硕士,考研,互联网,11000.0,北京,1,否,"
"4470","4470,女,,博士,创业,银行,6500.0,上海,2,是,"
"4471","4471,其他1,,本科,考研,文化传媒,9000.0,深圳,2,否,"
"4472","4472,男,汉语言文学,硕士,创业,银行,13500.0,西安,3.009406112794241,否,"
"4473","4473,男,环境工程,硕士,自由职业,文化传媒,15000.0,南京,4,否,"
"4474","4474,女,法学,本科,考研,政府机关,11500.0,武汉,3,否,"
"4475","4475,女,金融学,博士,考研,医疗,11500.0,南京,2,是,"
"4476","4476,女,电子信息,硕士,创业,制造业,10500.0,北京,3,否,"
"4477","4477,男,,博士,就业,文化传媒,13000.0,杭州,5,是,"
"4478","4478,其他1,土木工程,本科,,制造业,未知,青岛,4,否,"
"4479","4479,女,法学,博士,出国,互联网,48000.12628022374,青岛,差,是,"
"4480","4480,女,金融学,博士,自由职业,银行,,广州,2,是,"
"4481","4481,男,临床医学,本科,自由职业,医疗,5000.0,深圳,1,否,"
"4482","4482,男,环境工程,本科,就业,银行,4000.0,武汉,2,是,"
"4483","4483,其他1,,博士,公务员,文化传媒,7000.0,武汉,1,是,"
"4484","4484,其他1,法学,博士,自由职业,互联网,8500.0,成都,5,是,"
"4485","4485,女,,本科,自由职业,建筑,-8569,深圳,2,否,"
"4486","4486,男,金融学,硕士,,建筑,,武汉,1,是,"
"4487","4487,男,计算机,博士,考研,文化传媒,12500.0,武汉,3,否,"
"4488","4488,女,汉语言文学,本科,自由职业,文化传媒,7000.0,南京,1,否,"
"4489","4489,男,法学,硕士,创业,文化传媒,未知,杭州,3.70139880509402,是,"
"4490","4490,女,,本科,出国,政府机关,,青岛,4,否,"
"4491","4491,女,金融学,本科,自由职业,建筑,8500.0,杭州,差,是,"
"4492","4492,女,法学,硕士,就业,文化传媒,5000.0,深圳,5,否,"
"4493","4493,男,,本科,公务员,建筑,11500.0,深圳,3,是,"
"4494","4494, 女,临床医学,硕士,公务员,建筑,13500.0,深圳,4,是,"
"4495","4495,男,土木工程,本科,自由职业,建筑,6500.0,广州,1,否,"
"4496","4496,女,计算机,,,政府机关,4000.0,青岛,5,否,"
"4497","4497,男,电子信息,本科,创业,政府机关,未知,上海,1,是,"
"4498","4498,男,机械工程,博士,出国,教育,13500.0,南京,3.830132286175205,否,"
"4499","4499,女,计算机,硕士,就业,医疗,10500.0,武汉,5,否,"
"4500","4500,男,,本科,公务员,制造业,14000.0,西安,4,否,"
"4501","4501,男,汉语言文学,博士,,文化传媒,15000.0,杭州,4,否,"
"4502","4502,男,环境工程,博士,考研,教育,28294.456495870665,杭州,2.1968087197320543,是,"
"4503","4503,男,法学,本科,考研,制造业,14500.0,武汉,2,否,"
"4504","4504,其他1,临床医学,本科,创业,医疗,7500.0,深圳,3,是,"
"4505","4505,男,计算机,本科,出国,政府机关,13500.0,青岛,1,是,"
"4506","4506,女,金融学,本科,考研,教育,13500.0,西安,5,是,"
"4507","4507,女,计算机,,出国,建筑,13000.0,武汉,2,是,"
"4508","4508,男,土木工程,本科,自由职业,建筑,4000.0,青岛,1,否,"
"4509","4509,女,市场营销,,创业,文化传媒,11000.0,南京,差,是,"
"4510","4510,女,机械工程,硕士,考研,建筑,13000.0,广州,4,否,"
"4511","4511,女,临床医学,本科,,银行,14500.0,深圳,4,是,上海 "
"4512","4512,女,法学,博士,公务员,政府机关,7000.0,北京,5,否,"
"4513","4513,女,临床医学,硕士,出国,政府机关,,青岛,4,是,"
"4514","4514,女,电子信息,硕士,出国,医疗,9500.0,上海,差,否,"
"4515","4515,男,机械工程,硕士,出国,文化传媒,6000.0,武汉,2,否,"
"4516","4516, 女,机械工程,本科,创业,互联网,7500.0,成都,5,是,"
"4517","4517,男,机械工程,硕士,自由职业,医疗,12000.0,武汉,4,否,"
"4518","4518,男,法学,本科,,文化传媒,5000.0,青岛,2,否,"
"4519","4519,女,市场营销,本科,就业,银行,未知,上海,5,是,"
"4520","4520,男,汉语言文学,硕士,创业,文化传媒,11500.0,广州,4,否,"
"4521","4521,女,,博士,公务员,建筑,4000.0,广州,差,否,"
"4522","4522,女,机械工程,硕士,出国,医疗,11500.0,成都,1,否,"
"4523","4523,男,土木工程,硕士,创业,银行,-1730,南京,4,否,上海 "
"4524","4524,男,金融学,本科,,教育,14500.0,青岛,2,否,"
"4525","4525,男,电子信息,本科,自由职业,医疗,10000.0,广州,5,是,"
"4526","4526,男,临床医学,硕士,考研,银行,,成都,1.4712834144405165,否,"
"4527","4527,女,环境工程,硕士,自由职业,银行,34199.236438958265,成都,4,否,"
"4528","4528,女,市场营销,本科,出国,文化传媒,未知,南京,1,是,"
"4529","4529,男,机械工程,博士,公务员,银行,13000.0,成都,3,否,"
"4530","4530,女,汉语言文学,博士,公务员,制造业,7000.0,北京,2,否,"
"4531","4531,女,机械工程,本科,公务员,互联网,7500.0,成都,差,否,"
"4532","4532,女,金融学,本科,考研,银行,9000.0,武汉,4,是,"
"4533","4533,男,,,,建筑,,北京,2.0183997458654286,否,"
"4534","4534,男,市场营销,本科,公务员,医疗,4000.0,北京,4,是,"
"4535","4535,女,法学,本科,就业,文化传媒,8500.0,杭州,2,是,"
"4536","4536,男,汉语言文学,博士,考研,政府机关,,南京,1,否,"
"4537","4537,女,,本科,就业,文化传媒,,深圳,1,否,"
"4538","4538,男,环境工程,博士,公务员,文化传媒,-2971,北京,1,是,"
"4539","4539,女,汉语言文学,硕士,,互联网,5500.0,成都,3,否,"
"4540","4540,女,法学,本科,创业,医疗,10000.0,广州,5,是,"
"4541","4541,女,计算机,本科,出国,教育,7500.0,广州,2,是,"
"4542","4542,女,临床医学,本科,出国,教育,13500.0,广州,1,是,"
"4543","4543,男,土木工程,博士,就业,建筑,8500.0,北京,2,否,"
"4544","4544,女,土木工程,博士,考研,文化传媒,8000.0,成都,5,否,"
"4545","4545,男,金融学,本科,考研,文化传媒,4600258,上海,4.113154050878593,否,"
"4546","4546,男,机械工程,硕士,就业,制造业,,杭州,2,是,"
"4547","4547,女,汉语言文学,硕士,,银行,6000.0,武汉,差,否,"
"4548","4548,其他1,,本科,就业,制造业,10500.0,成都,2,是,"
"4549","4549,男,计算机,硕士,就业,建筑,9500.0,北京,1,否,"
"4550","4550, 女,临床医学,本科,,教育,4500.0,成都,4,是,上海 "
"4551","4551,女,计算机,本科,创业,文化传媒,4500.0,广州,1.387885969993885,否,"
"4552","4552,女,临床医学,硕士,创业,政府机关,6000.0,南京,2,是,"
"4553","4553,女,汉语言文学,本科,出国,制造业,8000.0,杭州,3,是,"
"4554","4554,男,金融学,本科,公务员,教育,12500.0,广州,1,否,"
"4555","4555,女,,本科,考研,建筑,,广州,3,否,"
"4556","4556,女,环境工程,博士,创业,银行,7500.0,深圳,1,否,"
"4557","4557,女,机械工程,硕士,自由职业,教育,14500.0,成都,3,是,上海 "
"4558","4558,男,计算机,本科,,银行,6000.0,北京,差,是,"
"4559","4559,其他1,,本科,创业,建筑,1077737,成都,1,否,"
"4560","4560,男,法学,本科,公务员,建筑,13500.0,深圳,3,是,"
"4561","4561,其他1,计算机,硕士,,银行,,广州,4,否,"
"4562","4562,女,机械工程,博士,创业,银行,4000.0,深圳,4,否,上海 "
"4563","4563,男,,博士,创业,教育,15000.0,杭州,2.9882532619358697,是,"
"4564","4564,男,市场营销,博士,创业,建筑,14000.0,青岛,5,否,"
"4565","4565, 女,金融学,本科,考研,建筑,5000.0,广州,2,是,"
"4566","4566,男,机械工程,,出国,文化传媒,,成都,4,否,"
"4567","4567,男,金融学,本科,出国,医疗,24810.782403428388,上海,5,是,"
"4568","4568,女,临床医学,硕士,出国,制造业,12000.0,上海,5,是,"
"4569","4569,男,电子信息,硕士,创业,制造业,10000.0,杭州,3,是,"
"4570","4570,男,机械工程,硕士,自由职业,文化传媒,11000.0,武汉,3,否,"
"4571","4571,男,机械工程,硕士,出国,建筑,9000.0,西安,5,是,"
"4572","4572,男,金融学,博士,出国,银行,未知,广州,3.624909073607051,是,"
"4573","4573,女,汉语言文学,本科,自由职业,医疗,41405.64920176965,广州,5,否,"
"4574","4574,女,市场营销,博士,出国,政府机关,5500.0,成都,5,否,上海 "
"4575","4575,女,机械工程,硕士,公务员,文化传媒,9000.0,北京,2,是,"
"4576","4576,女,汉语言文学,硕士,公务员,银行,14500.0,成都,1,否,"
"4577","4577,女,机械工程,本科,自由职业,建筑,9500.0,北京,1,否,"
"4578","4578,女,市场营销,博士,就业,制造业,5500.0,西安,5,否,"
"4579","4579,女,金融学,博士,就业,医疗,6000.0,上海,2,否,"
"4580","4580,男,计算机,硕士,公务员,文化传媒,6500.0,北京,1,否,"
"4581","4581,男,,博士,就业,政府机关,12500.0,南京,4,否,"
"4582","4582,男,计算机,硕士,自由职业,文化传媒,6000.0,北京,5,否,"
"4583","4583,女,机械工程,,出国,银行,45399.46902033892,深圳,5,是,"
"4584","4584,男,计算机,,出国,医疗,7000.0,南京,1.2846048348500025,否,"
"4585","4585,男,电子信息,本科,考研,制造业,-5981,上海,1,是,"
"4586","4586,男,计算机,本科,自由职业,互联网,12000.0,上海,4,是,"
"4587","4587,男,法学,硕士,出国,文化传媒,4868883,深圳,2,是,"
"4588","4588,男,金融学,博士,创业,银行,14500.0,上海,3,是,"
"4589","4589,女,临床医学,,创业,互联网,未知,成都,2,否,"
"4590","4590,女,机械工程,硕士,公务员,文化传媒,6000.0,武汉,差,是,上海 "
"4591","4591,男,电子信息,本科,就业,制造业,10500.0,青岛,1,是,上海 "
"4592","4592,男,临床医学,硕士,公务员,医疗,5500.0,南京,1.6259537927009935,否,"
"4593","4593,男,环境工程,本科,就业,建筑,6000.0,青岛,5,否,"
"4594","4594,女,,硕士,创业,建筑,8000.0,武汉,5,是,"
"4595","4595,男,,博士,出国,医疗,13000.0,青岛,2,否,"
"4596","4596,男,电子信息,博士,就业,政府机关,11500.0,成都,1,否,"
"4597","4597,女,土木工程,博士,考研,教育,15000.0,深圳,5,否,上海 "
"4598","4598,男,机械工程,,创业,文化传媒,13000.0,南京,3,否,"
"4599","4599,女,,博士,自由职业,银行,未知,成都,2,是,"
"4600","4600,男,土木工程,本科,自由职业,互联网,5500.0,青岛,2,是,"
"4601","4601,男,法学,本科,就业,制造业,7500.0,青岛,4,是,"
"4602","4602,男,机械工程,博士,创业,银行,13500.0,北京,5,是,"
"4603","4603,女,,硕士,出国,文化传媒,8000.0,杭州,3,是,上海 "
"4604","4604,男,,博士,就业,政府机关,14500.0,北京,2,是,"
"4605","4605,男,土木工程,本科,公务员,互联网,,广州,1,是,"
"4606","4606,男,汉语言文学,硕士,自由职业,互联网,4000.0,成都,3,否,"
"4607","4607,男,机械工程,本科,就业,银行,13500.0,深圳,2,是,"
"4608","4608,男,市场营销,硕士,自由职业,互联网,11000.0,北京,3,是,"
"4609","4609,女,机械工程,本科,公务员,互联网,5000.0,北京,5,是,"
"4610","4610,女,金融学,博士,就业,建筑,12500.0,南京,1,否,"
"4611","4611,女,环境工程,本科,出国,医疗,10500.0,广州,3.2440837592352487,否,"
"4612","4612,男,临床医学,硕士,出国,制造业,11000.0,西安,5,是,"
"4613","4613,男,临床医学,硕士,自由职业,政府机关,15000.0,深圳,3,否,上海 "
"4614","4614,男,电子信息,博士,自由职业,政府机关,4000.0,武汉,3,是,"
"4615","4615,男,机械工程,硕士,公务员,互联网,11500.0,成都,5,是,上海 "
"4616","4616,男,环境工程,硕士,公务员,互联网,10000.0,北京,4,否,上海 "
"4617","4617,男,计算机,博士,公务员,教育,14000.0,青岛,1,是,"
"4618","4618,女,金融学,本科,创业,制造业,10500.0,杭州,2,否,"
"4619","4619,男,市场营销,硕士,自由职业,医疗,12000.0,广州,5,是,"
"4620","4620,男,临床医学,本科,就业,文化传媒,10500.0,西安,2,否,"
"4621","4621,男,电子信息,硕士,,制造业,12500.0,武汉,1,是,上海 "
"4622","4622,女,土木工程,硕士,,制造业,6000.0,成都,2,是,上海 "
"4623","4623,女,机械工程,博士,出国,银行,14500.0,南京,4,否,"
"4624","4624,女,汉语言文学,硕士,公务员,建筑,未知,武汉,5,否,"
"4625","4625,男,电子信息,硕士,就业,教育,9000.0,广州,3,是,"
"4626","4626,女,金融学,本科,就业,政府机关,13500.0,武汉,2,否,"
"4627","4627,男,土木工程,博士,,文化传媒,,广州,5,是,"
"4628","4628,女,汉语言文学,本科,出国,政府机关,4000.0,青岛,4,否,"
"4629","4629,女,汉语言文学,本科,自由职业,教育,4000.0,成都,差,是,"
"4630","4630,女,环境工程,本科,出国,政府机关,12000.0,南京,5,否,"
"4631","4631,其他1,机械工程,硕士,出国,文化传媒,5000.0,杭州,2,是,"
"4632","4632,男,电子信息,本科,出国,政府机关,10500.0,上海,差,是,"
"4633","4633,男,机械工程,硕士,自由职业,制造业,5500.0,武汉,5,否,"
"4634","4634,女,市场营销,本科,,制造业,,西安,2,否,"
"4635","4635,男,汉语言文学,博士,自由职业,文化传媒,10000.0,青岛,3,是,上海 "
"4636","4636,男,金融学,博士,就业,医疗,11000.0,北京,4,否,"
"4637","4637,男,土木工程,硕士,就业,互联网,10000.0,西安,5,是,"
"4638","4638,女,,博士,考研,建筑,15000.0,西安,2,否,"
"4639","4639,女,金融学,硕士,就业,银行,13000.0,广州,5,否,"
"4640","4640,男,,博士,就业,教育,5000.0,青岛,5,否,"
"4641","4641,男,临床医学,博士,自由职业,制造业,13000.0,广州,2,是,"
"4642","4642,女,法学,博士,,教育,12000.0,北京,5,是,"
"4643","4643,女,汉语言文学,博士,出国,政府机关,10500.0,青岛,2,否,"
"4644","4644,男,金融学,本科,出国,政府机关,10500.0,广州,2,否,"
"4645","4645,女,市场营销,硕士,自由职业,制造业,6500.0,青岛,4,是,"
"4646","4646,女,汉语言文学,博士,创业,互联网,13500.0,北京,2.6296509568960627,是,"
"4647","4647,男,计算机,本科,自由职业,医疗,11000.0,青岛,3,是,"
"4648","4648,男,市场营销,本科,出国,医疗,,青岛,2,是,"
"4649","4649,男,法学,,就业,教育,14500.0,北京,1,是,"
"4650","4650,女,机械工程,本科,就业,政府机关,6500.0,成都,3,否,"
"4651","4651,女,机械工程,博士,公务员,政府机关,6500.0,深圳,1,否,"
"4652","4652,女,,硕士,创业,文化传媒,未知,北京,3,是,"
"4653","4653,男,汉语言文学,本科,出国,建筑,8500.0,武汉,2,否,"
"4654","4654,女,土木工程,博士,自由职业,教育,9000.0,北京,3,是,"
"4655","4655,男,汉语言文学,硕士,自由职业,银行,10500.0,青岛,4,是,"
"4656","4656,其他1,环境工程,本科,就业,互联网,6000.0,成都,1,是,"
"4657","4657,女,,博士,考研,建筑,7500.0,武汉,3,否,"
"4658","4658,女,机械工程,,公务员,互联网,12000.0,武汉,4,否,"
"4659","4659,男,市场营销,博士,出国,政府机关,7500.0,深圳,3,否,"
"4660","4660,男,法学,,就业,教育,5500.0,深圳,差,否,"
"4661","4661,女,,本科,出国,制造业,12500.0,广州,4,否,"
"4662","4662,男,计算机,博士,就业,互联网,,青岛,5,否,"
"4663","4663,女,金融学,博士,出国,建筑,7500.0,上海,2,是,"
"4664","4664,男,电子信息,博士,,医疗,11500.0,青岛,2,否,"
"4665","4665,男,临床医学,硕士,考研,建筑,10717.843433958782,武汉,2,是,"
"4666","4666,男,金融学,硕士,考研,医疗,4000.0,武汉,4,否,"
"4667","4667,男,机械工程,硕士,自由职业,政府机关,9500.0,上海,5,是,"
"4668","4668,男,,硕士,创业,银行,,武汉,5,否,上海 "
"4669","4669,女,,,创业,医疗,未知,深圳,2,否,"
"4670","4670,女,电子信息,硕士,出国,互联网,8000.0,上海,2,是,"
"4671","4671,女,临床医学,硕士,自由职业,政府机关,9500.0,武汉,3,否,"
"4672","4672,其他1,电子信息,硕士,考研,银行,未知,北京,5,是,"
"4673","4673,男,,博士,就业,政府机关,8500.0,北京,5,是,"
"4674","4674,女,市场营销,博士,考研,银行,9500.0,西安,3,是,"
"4675","4675,女,机械工程,本科,公务员,银行,,广州,2.1920098584662844,否,"
"4676","4676,女,计算机,本科,自由职业,互联网,-8558,北京,差,否,"
"4677","4677,女,机械工程,博士,出国,制造业,6500.0,西安,2,是,"
"4678","4678,女,环境工程,博士,,建筑,13000.0,南京,1,是,"
"4679","4679,女,临床医学,博士,,文化传媒,6500.0,广州,1,是,上海 "
"4680","4680,女,电子信息,本科,就业,政府机关,4000.0,武汉,3,是,"
"4681","4681,男,,,出国,制造业,未知,北京,1,是,上海 "
"4682","4682,女,计算机,本科,出国,教育,13000.0,广州,5,否,"
"4683","4683,男,计算机,,出国,医疗,14000.0,青岛,4,否,"
"4684","4684,女,电子信息,博士,就业,制造业,6000.0,深圳,5,是,"
